Id,Response
1,3.03527927399
3,6.18931818008
4,6.14419603348
9,4.25399494171
12,7.32281780243
13,7.27907943726
21,5.93945217133
28,6.33734464645
30,5.06534385681
36,6.99602127075
38,7.44683361053
43,5.85848283768
45,3.50120830536
48,7.49004364014
50,5.82872915268
51,6.32116508484
54,4.95180654526
55,6.92557239532
59,7.11676073074
62,3.44057822227
63,7.59710454941
66,7.31249284744
69,8.08083248138
82,7.62884092331
83,4.80000448227
84,5.65190649033
86,7.43111753464
89,7.4677529335
90,2.66645503044
92,5.5661740303
98,5.99908304214
100,2.63486194611
105,3.71422839165
115,7.95296812057
119,2.8388466835
124,3.05933451653
127,7.65652513504
133,6.38488721848
140,5.19774103165
141,7.89350891113
143,2.30857467651
151,3.44142413139
154,4.18105125427
157,6.50079441071
163,4.70994138718
166,2.77058458328
168,7.91144752502
170,4.76437807083
173,6.83559465408
180,5.89333772659
182,7.08823251724
184,4.52659702301
185,7.16946792603
195,6.63845157623
196,5.54872274399
197,5.13458967209
212,5.17346525192
213,7.21687364578
219,7.72229957581
225,2.8630797863
227,4.67765903473
232,4.24757099152
239,5.28014230728
247,4.20577192307
251,4.55195188522
254,5.20985746384
261,5.54925584793
264,5.37585115433
267,6.64323663712
272,6.27288722992
275,6.63570928574
277,2.86345171928
283,5.56518554688
284,2.44929337502
287,6.31965208054
291,8.01811599731
293,4.73953342438
294,2.68011069298
305,5.8810634613
307,4.80021190643
309,7.17951583862
311,3.70996785164
322,3.41904830933
323,3.41053891182
326,5.52336215973
330,2.15773391724
335,6.71079063416
337,6.7398982048
338,4.52834367752
341,1.56163346767
346,5.25668859482
348,4.96196746826
352,3.34763932228
356,7.0085940361
358,2.37805056572
366,5.86267328262
369,3.71108531952
373,5.3451666832
375,3.77865409851
381,4.30677175522
384,7.33730173111
386,4.60433387756
396,6.41501235962
397,2.15555334091
399,6.16301774979
405,7.84442043304
412,6.64982414246
417,3.52463364601
421,4.12452411652
425,6.83743000031
427,6.42699146271
430,3.73969936371
432,5.16313076019
433,6.5676612854
436,7.36517620087
438,5.38889074326
441,7.77002716064
442,5.29130172729
444,4.25050544739
446,7.00099182129
448,6.74068880081
450,4.34428977966
454,7.17212152481
465,6.91814756393
470,3.62931704521
472,4.15653133392
475,7.11535596848
