Id,Response
1,5
3,6
4,6
9,6
12,7
13,8
21,7
28,7
30,5
36,7
38,8
43,7
45,4
48,8
50,6
51,7
54,6
55,7
59,8
62,4
63,8
66,8
69,8
82,8
83,6
84,6
86,8
89,8
90,5
92,7
98,6
100,5
105,5
115,8
119,4
124,5
127,8
133,7
140,5
141,8
143,3
151,4
154,7
157,8
163,4
166,3
168,8
170,5
173,7
180,6
182,7
184,5
185,7
195,7
196,6
197,5
212,6
213,7
219,8
225,4
227,5
232,6
239,6
247,5
251,5
254,5
261,6
264,6
267,7
272,7
275,7
277,5
283,7
284,4
287,7
291,8
293,6
294,4
305,7
307,5
309,7
311,5
322,4
323,4
326,5
330,4
335,8
337,7
338,5
341,4
346,6
348,6
352,3
356,8
358,4
366,6
369,4
373,5
375,5
381,5
384,8
386,6
396,6
397,4
399,6
405,8
412,7
417,4
421,5
425,7
427,7
430,6
432,5
433,7
436,8
438,7
441,8
442,6
444,5
446,7
448,7
450,6
454,7
465,7
470,6
472,4
475,7
484,8
495,7
497,8
498,7
501,4
502,4
505,7
515,5
516,6
527,8
529,3
531,7
533,5
537,5
541,7
546,8
548,6
549,8
550,7
553,7
559,7
561,4
564,2
574,5
578,8
579,6
580,8
582,5
584,8
588,6
596,5
602,5
603,4
613,4
614,4
619,7
620,6
624,5
625,8
628,5
630,6
635,7
636,6
637,8
641,8
644,8
648,8
654,8
658,6
664,7
666,6
667,7
670,8
672,6
674,8
676,8
684,8
685,5
693,4
694,7
700,5
702,5
703,5
705,5
711,8
718,5
722,7
726,6
727,3
732,8
735,7
740,6
748,7
750,6
751,8
756,7
762,6
766,8
770,7
771,4
779,6
782,4
784,7
793,6
798,6
800,5
801,7
805,6
807,6
813,7
819,7
820,7
822,8
823,6
833,8
834,6
842,5
845,7
856,5
860,5
864,5
869,7
872,7
877,5
878,7
893,7
894,7
896,6
899,6
900,7
911,2
914,6
917,2
919,7
923,3
925,6
926,5
934,6
938,7
940,6
955,6
956,6
971,6
973,8
978,7
979,8
981,7
988,7
990,7
992,4
996,7
997,4
999,5
1000,7
1006,7
1009,3
1018,6
1025,6
1038,7
1042,7
1045,6
1046,8
1047,6
1050,4
1052,7
1054,8
1057,7
1061,5
1069,5
1071,6
1073,5
1074,8
1075,6
1083,6
1084,3
1089,5
1099,5
1103,4
1110,8
1123,7
1130,6
1135,6
1137,7
1145,8
1147,5
1152,8
1153,4
1154,7
1158,8
1166,7
1170,6
1172,7
1178,6
1179,8
1181,4
1182,7
1183,8
1191,6
1192,3
1200,4
1205,6
1207,7
1208,6
1209,5
1217,4
1223,8
1225,7
1226,5
1228,5
1230,5
1232,7
1235,8
1237,6
1257,7
1266,4
1267,6
1274,7
1277,8
1278,6
1280,8
1282,8
1293,6
1294,6
1305,7
1306,6
1311,7
1318,5
1320,7
1323,7
1325,4
1328,6
1336,4
1340,7
1341,8
1344,7
1345,6
1348,5
1358,3
1361,8
1364,5
1373,8
1377,5
1378,7
1380,6
1382,6
1383,4
1386,8
1387,3
1390,5
1395,7
1398,6
1402,5
1403,8
1405,7
1407,7
1410,4
1412,3
1419,5
1426,6
1428,8
1436,6
1437,3
1438,7
1441,8
1444,6
1448,4
1454,5
1457,6
1459,8
1463,7
1467,4
1471,6
1475,5
1476,4
1480,7
1481,4
1482,5
1489,4
1491,7
1494,8
1496,7
1500,8
1501,8
1503,6
1504,4
1505,5
1515,4
1517,5
1520,5
1521,4
1523,8
1526,7
1529,5
1530,7
1543,5
1544,8
1547,6
1550,8
1552,6
1554,6
1563,7
1574,7
1575,6
1576,6
1579,6
1582,5
1584,7
1585,7
1589,6
1596,6
1598,4
1611,6
1613,6
1615,6
1618,5
1627,6
1630,5
1638,7
1639,6
1640,8
1642,7
1645,5
1648,6
1654,6
1661,7
1662,6
1663,8
1666,5
1668,4
1670,3
1672,7
1681,6
1682,7
1683,2
1687,8
1688,7
1693,7
1694,7
1700,8
1704,6
1712,8
1716,8
1717,6
1722,5
1724,5
1738,2
1739,2
1740,8
1761,7
1763,7
1765,7
1766,7
1767,7
1771,6
1772,6
1777,7
1784,4
1799,6
1806,7
1810,3
1812,6
1814,5
1818,7
1819,7
1822,5
1823,8
1824,3
1834,5
1835,7
1844,6
1848,6
1849,8
1850,7
1851,5
1856,5
1862,3
1863,6
1872,6
1874,5
1875,8
1877,8
1900,7
1902,6
1904,6
1905,5
1908,8
1914,8
1916,5
1922,4
1933,6
1934,6
1939,5
1942,5
1947,8
1957,8
1971,8
1973,5
1974,6
1977,7
1981,6
1985,8
1987,6
1989,6
2001,4
2002,4
2007,4
2008,8
2011,5
2021,6
2034,7
2040,7
2044,4
2045,8
2048,7
2051,8
2062,7
2066,3
2068,6
2069,4
2074,7
2075,8
2078,7
2079,2
2080,4
2081,5
2084,3
2085,8
2087,7
2096,5
2102,5
2103,6
2107,8
2117,5
2118,4
2120,6
2121,4
2122,5
2130,7
2136,4
2138,8
2140,7
2143,7
2144,5
2145,5
2147,7
2150,5
2154,8
2155,2
2166,4
2169,5
2173,5
2176,3
2178,7
2179,5
2180,7
2184,8
2185,8
2188,5
2190,7
2194,7
2195,7
2198,6
2205,8
2206,7
2207,4
2212,6
2213,6
2216,8
2218,3
2224,8
2225,7
2228,7
2236,7
2242,8
2246,6
2250,8
2255,7
2256,3
2267,6
2268,7
2269,6
2272,5
2275,4
2280,8
2282,8
2287,7
2289,8
2293,7
2296,7
2307,6
2309,6
2313,5
2325,6
2327,7
2336,5
2339,6
2342,8
2347,8
2350,7
2360,6
2364,7
2369,3
2379,5
2394,5
2395,5
2399,8
2402,7
2410,8
2416,7
2420,7
2427,6
2434,8
2435,7
2441,7
2447,5
2452,5
2463,6
2467,6
2468,7
2470,7
2476,6
2483,3
2487,4
2492,7
2502,7
2504,6
2510,7
2511,2
2512,8
2517,7
2520,7
2521,8
2523,6
2524,6
2525,5
2526,6
2528,8
2530,4
2532,4
2536,5
2540,6
2541,7
2543,6
2549,7
2550,3
2556,4
2557,7
2559,6
2565,8
2566,8
2567,3
2568,5
2570,8
2573,7
2577,6
2578,7
2583,4
2586,5
2587,4
2588,8
2591,8
2597,7
2606,6
2607,8
2608,7
2611,2
2612,6
2613,8
2616,7
2621,7
2622,6
2634,7
2639,7
2642,5
2644,6
2650,4
2655,7
2664,7
2667,4
2670,6
2679,4
2681,7
2683,7
2685,8
2687,8
2696,4
2699,6
2712,3
2716,8
2720,7
2725,6
2726,8
2731,6
2733,8
2740,8
2742,7
2748,5
2749,8
2763,7
2771,8
2772,5
2773,5
2783,7
2784,7
2789,4
2796,4
2798,5
2799,7
2800,6
2802,8
2805,6
2809,6
2816,6
2817,6
2821,7
2822,8
2829,6
2832,5
2842,6
2844,7
2846,5
2851,6
2852,6
2853,8
2856,7
2862,4
2866,6
2868,5
2886,8
2892,5
2893,5
2898,7
2917,4
2923,4
2927,6
2930,8
2931,3
2935,7
2936,6
2961,4
2964,7
2967,7
2968,7
2970,7
2977,5
